days,pop_chronic,pop_chronic_flow,pop_2nd,pop_2nd_flow,pop_3rd,pop_3rd_flow,pop,pop_flow,pop9_flow,pop9,pop8_flow,pop8,pop7_flow,pop7,pop6_flow,pop6,pop5_flow,pop5,pop4_flow,pop4,pop3_flow,pop3,pop2_flow,pop2,pop1_flow,pop1
113.1591592,0.2,1.054904171,0.002231436,0.021784211,0.122008346,0.013892218,3.44E-07,-8.86E-06,5.27E-03,0.001,0.005274521,0.001,0.005274521,0.001,208.091083,2.31E+01,6.62E+00,6.15E-01,1.97E-01,0.019334587,0.007580091,0.000807727,0.000375644,0.0000449,3.12E-05,0.00000332
113.3253253,0.2,1.056588075,0.002162775,0.021133616,0.161311004,0.017214172,3.37E-07,-8.88E-06,5.28E-03,0.001,0.00528294,0.001,0.00528294,0.001,204.1991149,2.23E+01,6.4E+00,5.93E-01,1.9E-01,0.018703682,0.007340297,0.000783615,0.000363538,0.0000437,2.94E-05,0.00000324
113.4914915,0.2,1.058269511,0.002096289,0.020488721,0.213226718,0.021672824,3.29E-07,-8.9E-06,5.29E-03,0.001,0.005291348,0.001,0.005291348,0.001,200.1341024,2.16E+01,6.18E+00,5.73E-01,1.84E-01,0.018093881,0.007107983,0.000760244,0.000351878,0.0000425,2.77E-05,0.00000316
113.6576577,0.2,1.059948465,0.00203191,0.019862114,0.2817677,0.027619701,3.22E-07,-8.91E-06,5.3E-03,0.001,0.005299742,0.001,0.005299742,0.001,195.9312596,2.08E+01,5.97E+00,5.52E-01,1.78E-01,0.017504466,0.006883245,0.000737592,0.000340669,0.0000414,2.6E-05,0.00000309
113.8238238,0.2,1.061624923,0.001969565,0.019253396,0.372195905,0.035523454,3.16E-07,-8.91E-06,5.31E-03,0.001,0.005308125,0.001,0.005308125,0.001,191.6195547,2.01E+01,5.77E+00,5.33E-01,1.73E-01,0.016934737,0.006666203,0.000715634,0.000329918,0.0000403,2.43E-05,0.00000301
113.98999,0.2,1.063298875,0.001909183,0.018662217,0.491392584,0.046020763,3.09E-07,-8.9E-06,5.32E-03,0.001,0.005316494,0.001,0.005316494,0.001,187.2244654,1.95E+01,5.57E+00,5.14E-01,1.67E-01,0.016384023,0.006457004,0.00069435,0.000319633,0.0000392,2.27E-05,0.00000294
114.1561562,0.2,1.064970307,0.001850706,0.018088278,0.64832238,0.059948161,3.02E-07,-8.89E-06,5.32E-03,0.001,0.005324852,0.001,0.005324852,0.001,182.7726561,1.88E+01,5.38E+00,4.96E-01,1.62E-01,0.015851672,0.006255827,0.000673718,0.000309822,0.0000381,2.11E-05,0.00000287
114.3223223,0.2,1.066639206,0.001794072,0.017531333,0.854605029,0.078419053,2.96E-07,-8.87E-06,5.33E-03,0.001,0.005333196,0.001,0.005333196,0.001,178.2863017,1.81E+01,5.2E+00,4.79E-01,1.57E-01,0.015337056,0.006062873,0.000653718,0.000300492,0.0000371,1.95E-05,0.0000028
114.4884885,0.2,1.068305561,0.00173922,0.016991181,1.125200071,0.102908028,2.9E-07,-8.84E-06,5.34E-03,0.001,0.005341528,0.001,0.005341528,0.001,173.784269,1.75E+01,5.02E+00,4.62E-01,1.52E-01,0.01483957,0.005878376,0.000634329,0.000291654,0.0000361,1.79E-05,0.00000273
114.6546547,0.2,1.06996936,0.001686094,0.016467679,1.479192773,0.135367749,2.83E-07,-8.81E-06,5.35E-03,0.001,0.005349847,0.001,0.005349847,0.001,169.280891,1.69E+01,4.85E+00,4.46E-01,1.47E-01,0.014358635,0.005702596,0.000615533,0.000283316,0.0000351,1.64E-05,0.00000267
114.8208208,0.2,1.07163059,0.001634639,0.015960731,1.940636321,0.178375864,2.77E-07,-8.76E-06,5.36E-03,0.001,0.005358153,0.001,0.005358153,0.001,164.7897889,1.63E+01,4.68E+00,4.3E-01,1.43E-01,0.013893687,0.005535822,0.000597311,0.00027549,0.0000342,1.48E-05,0.0000026
114.986987,0.2,1.073289239,0.0015848,0.015470295,2.539347043,0.235344507,2.72E-07,-8.71E-06,5.37E-03,0.001,0.005366446,0.001,0.005366446,0.001,160.3225977,1.58E+01,4.52E+00,4.15E-01,1.38E-01,0.013444181,0.005378372,0.000579645,0.000268185,0.0000333,1.34E-05,0.00000254
115.1531532,0.2,1.074945296,0.001536525,0.014996382,3.311455874,0.31077308,2.66E-07,-8.66E-06,5.37E-03,0.001,0.005374726,0.001,0.005374726,0.001,155.8928597,1.52E+01,4.37E+00,4E-01,1.34E-01,0.013009592,0.005230592,0.000562518,0.000261413,0.0000324,1.19E-05,0.00000248
115.3193193,0.2,1.076598748,0.001489764,0.014539055,4.299383869,0.410595051,2.6E-07,-8.59E-06,5.38E-03,0.001,0.005382994,0.001,0.005382994,0.001,151.509298,1.47E+01,4.22E+00,3.86E-01,1.29E-01,0.012589413,0.005092858,0.000545912,0.000255187,0.0000315,1.04E-05,0.00000242
115.4854855,0.2,1.078249584,0.001444467,0.014098431,5.550736408,0.542612278,2.55E-07,-8.51E-06,5.39E-03,0.001,0.005391248,0.001,0.005391248,0.001,147.1768422,1.42E+01,4.08E+00,3.73E-01,1.25E-01,0.012183154,0.004932966,0.000529812,0.000249519,0.0000307,9.02E-06,0.00000236
115.6516517,0.2,1.079897793,0.001400589,0.013674681,7.115443479,0.717070331,0,-8.43E-06,5.4E-03,0.001,0.005399489,0.001,0.005399493,0.001,142.9041737,1.37E+01,3.94E+00,3.6E-01,1.21E-01,0.011790343,0.0047772,0.000514201,0.000244422,0.0000299,7.63E-06,0.00000231
